Type,Price/m,Bedrooms,Location,Area,URL
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2511/2-bedroom-chalala-k5000/
Flat,K10000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2512/3-bedroom-lilayi-k10000/
Flat,K4800,2,,Lusaka | chalala,https://sakilahomes.com/post/2513/2-bedroom-chalala-k4800/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2514/2-bedroom-chalala-k4500/
Flat,K6000,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2515/3-bedroom-meanwood-ndeke-k6000/
Flat,K5000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2516/2-bedroom-lilayi-k5000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2517/2-bedroom-chalala-k7000/
Flat,K6500,2,,Lusaka | waterfall,https://sakilahomes.com/post/2518/2-bedroom-waterfalls--k6500/
Flat,K4500,3,,Lusaka | Cheston,https://sakilahomes.com/post/2519/3-bedroom-chelston-k4500/
Flat,K6000,2,,Lusaka | waterfall,https://sakilahomes.com/post/2536/2-bedroom-waterfalls-k6000/
Flat,K6500,2,,Lusaka | meanwood,https://sakilahomes.com/post/2537/2-bedroom-meanwood-ibex-k6500/
inside_room,K1700,1,,Lusaka | chalala,https://sakilahomes.com/post/2538/inside-room--chalala--k1700/
house,K6500,3,,Lusaka | silverest,https://sakilahomes.com/post/2539/3-bedroom--silverest-k6500/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2540/2-bedroom--chalala--k7000/
Flat,K4600,1,,Lusaka | lilayi,https://sakilahomes.com/post/2541/1-bedroom--lilayi-k4600/
house,K8050,3,,Lusaka | chamba valley,https://sakilahomes.com/post/2542/3-bedroom--chamba-valley-k8050/
Flat,K5500,1,,Lusaka | thorn park,https://sakilahomes.com/post/2543/1-bedroom--thorn-park--k5500/
Flat,K4500,1,,Lusaka | woodlands,https://sakilahomes.com/post/2544/1-bedroom--woodlands-k4500/
Flat,K4800,2,,Lusaka | chalala,https://sakilahomes.com/post/2545/2-bedroom--chalala--k4800/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2546/3-bedroom--lilayi-k7000/
Flat,K3500,1,,Lusaka | chalala,https://sakilahomes.com/post/2547/1-bedroom--chalala--k3500/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2548/2-bedroom--ibex-hill--k6500/
bedsitter,K2800,1,,Lusaka | libala-south,https://sakilahomes.com/post/2549/bedsitter-libala-south--k2800/
Flat,K4500,3,,Lusaka | chalala,https://sakilahomes.com/post/2550/3-bedroom--chalala--k4500/
Flat,K3000,1,,Lusaka | woodlands,https://sakilahomes.com/post/2551/1-bedroom--woodlands-k3000/
house,K8000,4,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/2552/4-bedroom--meanwood-mutumbi-k8000/
Flat,K6500,2,,Lusaka | silverest,https://sakilahomes.com/post/2553/2-bedroom--silverest-k6500/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2554/2-bedroom--chalala--k7000/
boarding_house,K1500,1,,Lusaka | kabwata,https://sakilahomes.com/post/2555/boarding-kabwata-k1500/
house,K9000,3,,Lusaka | salama park,https://sakilahomes.com/post/2556/3-bedroom-salama-park--k9000/
Flat,K7000,2,,Lusaka | woodlands,https://sakilahomes.com/post/2557/2-bedroom--woodlands-k7000/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2558/2-bedroom--ibex-hill--k6500/
inside_room,K1500,1,,Lusaka | chalala,https://sakilahomes.com/post/2559/inside-room--chalala--k1500/
Flat,K6000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2560/2-bedroom-libala-south--k6000/
Flat,K8500,3,,Lusaka | meanwood,https://sakilahomes.com/post/2561/3-bedroom--meanwood-ibex--k8500/
Flat,K8500,3,,Lusaka | chalala,https://sakilahomes.com/post/2562/3-bedroom-chalala--k8500/
Flat,K3700,1,,Lusaka | chalala,https://sakilahomes.com/post/2563/1-bedroom--chalala--k3700/
Flat,K7500,2,,Lusaka | woodlands,https://sakilahomes.com/post/2564/2-bedroom--woodlands-k7500/
Flat,K4000,2,,Lusaka | chalala,https://sakilahomes.com/post/2565/2-bedroom--chalala--k4000/
inside_room,K2000,1,,Lusaka | salama park,https://sakilahomes.com/post/2566/inside-room--salama-park--k2000/
Flat,K7500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2567/2-bedroom--ibex-hill--k7500/
bedsitter,K3200,1,,Lusaka | chalala,https://sakilahomes.com/post/2568/bedsitter--chalala--k3200/
Flat,K7000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2569/2-bedroom-lilayi-k7000/
house,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2587/3-bedroom--makeni--k10000/
house,K5500,3,,Lusaka | new kasama,https://sakilahomes.com/post/2588/3-bedroom-new-kasama--k5500/
Flat,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2589/3-bedroom-makeni--k10000/
house,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2590/3-bedroom--libala-south--k10000/
inside_room,K2500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2591/inside-room--chamba-valley--k2500/
house,K7500,4,,Lusaka | meanwood,https://sakilahomes.com/post/2592/4-bedroom--meanwood-vorna-valley--k7500/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2593/2-bedroom--chalala--k6500/
Flat,K5500,2,,Lusaka | new kasama,https://sakilahomes.com/post/2594/2-bedroom--new-kasama--k5500/
house,K9000,3,,Lusaka | chudleigh,https://sakilahomes.com/post/2595/3-bedroom-chudleigh-k9000/
house,K8000,4,,Lusaka | Cheston,https://sakilahomes.com/post/2596/4-bedroom-chelston-k8000/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2597/2-bedroom--chalala--k7000/
Flat,K5000,2,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2598/2-bedroom--meanwood-ndeke--k5000/
Flat,K8500,3,,Lusaka | chalala,https://sakilahomes.com/post/2599/3-bedroom--chalala--k8500/
Flat,K4500,1,,Lusaka | lilayi,https://sakilahomes.com/post/2600/1-bedroom--lilayi-k4500/
Flat,K8000,2,,Lusaka | chalala,https://sakilahomes.com/post/2601/2-bedroom--chalala--k8000/
house,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2602/3-bedroom--chalala--k7000/
bedsitter,K2500,1,,Lusaka | foxdale,https://sakilahomes.com/post/2603/bedsitter--foxdale--k2500/
Flat,K5000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2604/1-bedroom--lilayi--k5000/
house,K7500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2605/2-bedroom--ibex-hill--k7500/
Flat,K7500,3,,Lusaka | foxdale,https://sakilahomes.com/post/2606/3-bedroom--foxdale--k7500/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2607/2-bedroom--lilayi--k6000/
inside_room,K1500,1,,Lusaka | chalala,https://sakilahomes.com/post/2608/inside-room--chalala--k1500/
inside_room,K1500,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/2609/inside-room--kaunda-square-k1500/
house,K5000,3,,Lusaka | avondale,https://sakilahomes.com/post/2610/3-bedroom--avondale--k5000/
Flat,K7000,2,,Lusaka | rhodes_park,https://sakilahomes.com/post/2611/2-bedroom--rhodes-park--k7000/
Flat,K4000,2,,Lusaka | chalala,https://sakilahomes.com/post/2612/2-bedroom--chalala--k4000/
Flat,K5000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2613/2-bedroom---libala-south--k5000/
Flat,K5500,2,,Lusaka | chalala,https://sakilahomes.com/post/2614/2-bedroom--chalala--k5500/
Flat,K6000,2,,Lusaka | woodlands,https://sakilahomes.com/post/2615/2-bedroom--woodlands--k6000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2616/2-bedroom--chalala--k6500/
house,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2617/2-bedroom--chalala--k4500/
Flat,K3500,1,,Lusaka | kabwata,https://sakilahomes.com/post/2618/1-bedroom-kabwata-k3500/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2619/2-bedroom-chalala--k-6500/
house,K8000,3,,Lusaka | salama park,https://sakilahomes.com/post/2620/3-bedroom-salama-park--k8000/
house,K7000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2637/3-bedroom--libala-south--k7000/
Cottage,K3500,1,,Lusaka | woodlands,https://sakilahomes.com/post/2638/cottage-woodlands-k3500/
Flat,K4500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2639/2-bedroom-lilayi-k4500/
Flat,K10000,3,,Lusaka | salama park,https://sakilahomes.com/post/2640/3-bedroom--salama-park--k10000/
house,K8500,3,,Lusaka | makeni,https://sakilahomes.com/post/2641/3-bedroom--makeni--k8500/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2642/2-bedroom--chalala--k7500/
inside_room,K3000,1,,Lusaka | libala-south,https://sakilahomes.com/post/2643/inside-room--libala-south--k3000/
house,K10000,2,,Lusaka | libala,https://sakilahomes.com/post/2644/2-bedroom-libala--k10000/
Flat,K9800,2,,Lusaka | kalundu,https://sakilahomes.com/post/2645/2-bedroom-kalundu--k9800/
house,K8000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2646/3-bedroom--lilayi--k8000/
Flat,K4000,1,,Lusaka | Cheston,https://sakilahomes.com/post/2647/1-bedroom--chelstone-.-k4000/
Flat,K9500,3,,Lusaka | salama park,https://sakilahomes.com/post/2648/3-bedroom-salama-park--k9500/
Flat,K8000,2,,Lusaka | avondale,https://sakilahomes.com/post/2649/2-bedroom-avondale-k8000/
Flat,K5500,2,,Lusaka | libala-south,https://sakilahomes.com/post/2650/2-bedrooms-libala-south/
house,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2651/3-bedroom--libala-south--k10000/
house,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/2652/3-bedroom--chalala--k6000/
Flat,K8000,3,,Lusaka | chalala,https://sakilahomes.com/post/2653/3-bedroom--chalala--k8000/
Flat,K6500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2654/2-bedroom-ibex-hill--k6500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2655/2-bedroom-chalala--k5000/
Flat,K4000,1,,Lusaka | makeni,https://sakilahomes.com/post/2656/1-bedroom-makeni--k4000/
Flat,K7000,2,,Lusaka | libala-south,https://sakilahomes.com/post/2657/2-bedroom-libala-south--k7000/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2658/2-bedroom-lilayi-k6000/
house,K4000,2,,Lusaka | chalala,https://sakilahomes.com/post/2659/2-bedroom-chalala--k4000/
Flat,K4500,2,,Lusaka | meanwood,https://sakilahomes.com/post/2660/2-bedroom-meanwood-vorna-valley-k4500/
Flat,K7000,2,,Lusaka | chalala,https://sakilahomes.com/post/2661/2-bedroom-chalala--k7000/
bedsitter,K3000,1,,Lusaka | Cheston,https://sakilahomes.com/post/2662/bedsitter-chelston-k3000/
inside_room,K1500,1,,Lusaka | chalala,https://sakilahomes.com/post/2663/inside-room--chalala--k1500/
house,K10000,3,,Lusaka | salama park,https://sakilahomes.com/post/2664/3-bedroom-salama-park--k10000/
Flat,K4500,1,,Lusaka | new kasama,https://sakilahomes.com/post/2665/1-bedroom-new-kasama--k4500/
Flat,K5000,1,,Lusaka | lilayi,https://sakilahomes.com/post/2666/1-bedroom--lilayi--k5000/
Flat,K8500,3,,Lusaka | silverest,https://sakilahomes.com/post/2667/3-bedroom--silverest--k8500/
Flat,K3500,2,,Lusaka | waterfall,https://sakilahomes.com/post/2668/2-bedroom--waterfalls--k3500/
Flat,K9500,2,,Lusaka | salama park,https://sakilahomes.com/post/2669/2-bedroom--salama-park--k9500/
Flat,K9000,3,,Lusaka | makeni,https://sakilahomes.com/post/2670/3-bedroom--makeni--k9000/
Flat,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2688/3-bedroom-chalala--k7500/
Flat,K9000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2689/3-bedroom-ibex-hill--k9000/
Flat,K9300,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2690/2-bedroom-ibex-hill-k9300/
Flat,K4800,2,,Lusaka | chalala,https://sakilahomes.com/post/2691/2-bedroom-chalala-k4800/
house,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2692/3-bedroom-makeni--k10000/
inside_room,K4950,1,,Lusaka | ibex hill,https://sakilahomes.com/post/2693/1-room-ibex-hill--k4950/
house,K7000,3,,Lusaka | salama park,https://sakilahomes.com/post/2694/3-bedroom--salama-park--k7000/
house,K9000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2695/3-bedroom-ibex-hill--k9000/
Flat,K3000,2,,Lusaka | Cheston,https://sakilahomes.com/post/2696/2-bedroom--chelston-k3000/
Flat,K4500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2697/2-bedroom-lilayi-k4500/
Flat,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2698/2-bedroom--chalala--k5000/
Flat,K10000,3,,Lusaka | libala-south,https://sakilahomes.com/post/2699/3-bedroom-libala-south--k10000/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2700/2-bedroom--chalala-k7500/
house,K6300,3,,Lusaka | chalala,https://sakilahomes.com/post/2701/3-bedroom--chalala--k6300/
house,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2702/3-bedroom-chalala-k10000/
Flat,K7500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2703/3-bedroom--ibex-hill--k7500/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2704/2-bedroom-lilayi--k6000/
house,K10000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2705/3-bedroom-ibex-hill--k10000/
house,K8500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2706/2-bedroom-ibex-hill--k8500/
house,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2707/2-bedroom-ibex-hill--k8000/
house,K7500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2708/3-bedroom-ibex-hill--k7500/
Flat,K2000,1,,Lusaka | foxdale,https://sakilahomes.com/post/2709/1-bedroom-foxdale-k2000/
house,K3000,1,,Lusaka | libala-south,https://sakilahomes.com/post/2710/1-bedroom-libala-south--k3000/
house,K8500,2,,Lusaka | makeni,https://sakilahomes.com/post/2711/2-bedroom-makeni--k8500/
Flat,K9000,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2712/3-bedroom-ibex-hill--k9000/
Flat,K6000,3,,Lusaka | chalala,https://sakilahomes.com/post/2713/3-bedroom-chalala--k6000/
house,K5000,3,,Lusaka | nyumba_yanga,https://sakilahomes.com/post/2714/3-bedroom-nyumba-yanga-k5000/
Flat,K7000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2715/2-bedroom-ibex-hill--k7000/
Flat,K2700,1,,Lusaka | chalala,https://sakilahomes.com/post/2716/1-bedroom-chalala--k2700/
Flat,K4000,1,,Lusaka | mass_media,https://sakilahomes.com/post/2717/1-bedroom--mass-media--k4000/
bedsitter,K2500,1,,Lusaka | libala-south,https://sakilahomes.com/post/2718/bedsitter--libala-south--k2500/
house,K6500,3,,Lusaka | kamwala south,https://sakilahomes.com/post/2719/3-bedroom--kamwala-south--k6500/
Flat,K8000,2,,Lusaka | avondale,https://sakilahomes.com/post/2720/2-bedroom--avondale--k8000/
house,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/2721/3-bedroom--chalala--k9000/
Cottage,K2200,1,,Lusaka | mutendere,https://sakilahomes.com/post/2738/cottage--mutedere--k2200/
Flat,K5500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2739/2-bedroom--lilayi--k5500/
inside_room,K1500,1,,Lusaka | chalala,https://sakilahomes.com/post/2740/inside-room--chalala--k1500/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2741/2-bedroom--chalala--k4500/
Flat,K5000,3,,Lusaka | meanwood,https://sakilahomes.com/post/2743/3-bedroom--vorna-valley-k5000/
Flat,K8000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2744/2-bedroom-ibex-hill--k8000/
Flat,K10000,3,,Lusaka | salama park,https://sakilahomes.com/post/2745/3-bedroom--salama-park--k10000/
Flat,K7000,2,,Lusaka | waterfall,https://sakilahomes.com/post/2746/2-bedroom-waterfalls-k7000/
Flat,K3000,1,,Lusaka | waterfall,https://sakilahomes.com/post/2747/1-bedroom-waterfalls-k3000/
Flat,K8000,3,,Lusaka | chalala,https://sakilahomes.com/post/2748/3-bedroom--chalala--k8000/
inside_room,K2500,1,,Lusaka | chamba valley,https://sakilahomes.com/post/2749/inside-room--chamba--valley--k2500/
inside_room,K1800,1,,Lusaka | makeni,https://sakilahomes.com/post/2750/inside-room--makeni--k1800/
Flat,K778803471,1,,Lusaka | kaunda_square,https://sakilahomes.com/post/2751/1-bedroom--kaunda-square--k2500/
Flat,K9000,3,,Lusaka | makeni,https://sakilahomes.com/post/2752/3-bedroom--makeni--k9000/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/2753/2-bedroom--chalala--k6000/
house,K4000,3,,Lusaka | new kasama,https://sakilahomes.com/post/2754/3-bedroom--new-kasama--k4000/
Flat,K8000,3,,Lusaka | woodlands,https://sakilahomes.com/post/2755/3-bedroom--woodlands--k8000/
Flat,K9500,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2756/2-bedroom--ibex-hill--k9500/
Flat,K6500,3,,Lusaka | meanwood ndeke,https://sakilahomes.com/post/2757/3-bedroom--meanwood-ndeke--k6500/
Flat,K7500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2758/2-bedroom--lilayi--k7500/
Flat,K7500,2,,Lusaka | chalala,https://sakilahomes.com/post/2759/2-bedroom--chalala--k7500/
house,K5000,2,,Lusaka | woodlands,https://sakilahomes.com/post/2760/2-bedroom--woodlands--k5000/
Flat,K10000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/2761/2-bedroom--kabulonga--k10000/
bedsitter,K1800,1,,Lusaka | silverest,https://sakilahomes.com/post/2762/bedsitter--silverest--k1800/
Flat,K6500,3,,Lusaka | salama park,https://sakilahomes.com/post/2763/3-bedroom--salama-park--k6500/
Flat,K6000,2,,Lusaka | makeni,https://sakilahomes.com/post/2764/2-bedroom--makeni--k6000/
Flat,K4500,2,,Lusaka | chalala,https://sakilahomes.com/post/2765/2-bedroom--chalala--k4500/
Flat,K5500,2,,Lusaka | ranchdale,https://sakilahomes.com/post/2766/2-bedroom-ranchdale--k5500/
Flat,K6500,2,,Lusaka | meanwood mutumbi,https://sakilahomes.com/post/2767/2-bedroom-meanwood-mutumbi-k6500/
Flat,K3850,1,,Lusaka | ranchdale,https://sakilahomes.com/post/2768/1-bedroom--ranchdale-k3850/
Flat,K7000,2,,Lusaka | woodlands,https://sakilahomes.com/post/2769/2-bedroom-woodlands-k7000/
Flat,K3200,1,,Lusaka | chalala,https://sakilahomes.com/post/2770/1-bedroom--chalala--k3200/
Flat,K10000,2,,Lusaka | ibex hill,https://sakilahomes.com/post/2771/2-bedroom--ibex-hill--k10000/
house,K6000,3,,Lusaka | makeni,https://sakilahomes.com/post/2772/3-bedroom--makeni-villa--k6000/
Flat,K5500,1,,Lusaka | kabulonga,https://sakilahomes.com/post/2791/1-bedroom--kabulonga-k5500/
Flat,K5000,2,,Lusaka | chamba valley,https://sakilahomes.com/post/2792/2-bedroom-chamba-valley-k5000/
Flat,K6000,2,,Lusaka | lilayi,https://sakilahomes.com/post/2793/2-bedroom--lilayi--k6000/
Flat,K8500,2,,Lusaka | meanwood,https://sakilahomes.com/post/2794/2-bedroom-meanwood-ibex--k8500/
Flat,K9000,3,,Lusaka | chamba valley,https://sakilahomes.com/post/2795/3-bedroom-chamba-valley-k9000/
bedsitter,K2000,1,,Lusaka | kamwala south,https://sakilahomes.com/post/2796/bedsitter--kamwala-south--k2000/
house,K8500,3,,Lusaka | new kasama,https://sakilahomes.com/post/2797/3-bedroom--new-kasama--k8500/
Flat,K4500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2798/2-bedroom--lilayi--k4500-/
Cottage,K2000,1,,Lusaka | chalala,https://sakilahomes.com/post/2799/cottage--chalala--k2000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2800/2-bedroom--chalala--k6500/
house,K7500,3,,Lusaka | chalala,https://sakilahomes.com/post/2801/3--bedroom--makeni--k7500/
Flat,K9000,3,,Lusaka | chalala,https://sakilahomes.com/post/2802/3-bedroom-chalala--k9000/
Flat,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2803/3-bedroom--makeni--k10000/
house,K6500,3,,Lusaka | kabwata,https://sakilahomes.com/post/2804/3-bedroom.--kabwata-k6500/
inside_room,K1700,1,,Lusaka | lilayi,https://sakilahomes.com/post/2805/inside-room--lilayi--k1700/
Flat,K8000,3,,Lusaka | salama park,https://sakilahomes.com/post/2806/3-bedroom--salama-park--k8000/
house,K7500,3,,Lusaka | ibex hill,https://sakilahomes.com/post/2807/3-bedroom--ibex-hill--k7500/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2808/3-bedroom--lilayi--k7000/
bedsitter,K2800,1,,Lusaka | lusaka_south,https://sakilahomes.com/post/2809/bedsitter--lusaka-south--k2800/
bedsitter,K2900,1,,Lusaka | libala,https://sakilahomes.com/post/2810/bedsitter-libala--k2900/
Flat,K7000,3,,Lusaka | lilayi,https://sakilahomes.com/post/2811/3-bedroom--lilayi--k7000/
Flat,K10000,3,,Lusaka | chalala,https://sakilahomes.com/post/2812/3-bedroom-chalala-k10000/
Flat,K6500,2,,Lusaka | chalala,https://sakilahomes.com/post/2813/2-bedroom-chalala--k6500/
house,K5000,2,,Lusaka | chalala,https://sakilahomes.com/post/2814/2-bedroom--chalala-k5000/
bedsitter,K2900,1,,Lusaka | libala,https://sakilahomes.com/post/2815/bedsitter-libala-k2900/
house,K6500,3,,Lusaka | makeni,https://sakilahomes.com/post/2816/3-bedroom--makeni--k6500/
Flat,K6500,2,,Lusaka | chamba valley,https://sakilahomes.com/post/2817/2-bedroom-chamba-valley-k6500/
bedsitter,K5000,1,,Lusaka | phi area,https://sakilahomes.com/post/2818/bedsitter-phi--k5000/
inside_room,K2700,1,,Lusaka | waterfall,https://sakilahomes.com/post/2819/inside-room--waterfalls--k2700/
Flat,K8500,2,,Lusaka | lilayi,https://sakilahomes.com/post/2820/2-bedroom--lilayi--k8500/
house,K8000,3,,Lusaka | silverest,https://sakilahomes.com/post/2821/3-bedroom-silverest--k8000/
Flat,K6500,2,,Lusaka | chamba valley,https://sakilahomes.com/post/2822/2-bedroom--chamba-valley--k6500/
Flat,K7000,3,,Lusaka | chalala,https://sakilahomes.com/post/2823/3-bedroom--chalala--k7000/
Flat,K6000,2,,Lusaka | chalala,https://sakilahomes.com/post/2824/2-bedroom--chalala--k6000/
house,K10000,3,,Lusaka | makeni,https://sakilahomes.com/post/2841/3-bedroom-makeni--k10000/
Flat,K7000,2,,Lusaka | kabulonga,https://sakilahomes.com/post/2842/2-bedroom-kabulonga-k7000/
